Date,Month,Year,month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,Neighborhood
2017-08,08,2017,201708,89415,"hawthorne, nv",,85750,0.0457,0.0759,28,0.12,-0.1515,88.5,0.120253165,-0.332075472,4,0,0,0,,,0,,,12,0,0.2,72.11538462,0.1835,0.1378,1213,-0.0373,-0.0934,101477.6344,0.0268,0.0729,40,0.0811,-0.0698,0.428571429,-0.0514,0.1255,#N/A
2017-04,04,2017,201704,94545,"hayward, ca",,680000,,,19,,,26,,,24,,,0,,,0,,,37,,,412.9708468,,,1526,,,828092.625,,,56,,,1.947368421,,,#N/A
2017-03,03,2017,201703,60429,"hazel crest, il",,82450,,,57,,,76,,,20,,,0,,,20,,,53,,,52.14617169,,,1152,,,93922.07381,,,110,,,0.929824561,,,#N/A
2016-12,12,2016,201612,28792,"hendersonville, nc",,279750,,,133,,,93.5,,,20,,,0,,,16,,,35,,,140.1646551,,,2010,,,364390.2012,,,168,,,0.263157895,,,#N/A
2017-05,05,2017,201705,23233,"henrico, va",,454975,,,89,,,35.5,,,68,,,16,,,24,,,135,,,153.1306624,,,2973,,,481619.556,,,224,,,1.516853933,,,#N/A
2017-06,06,2017,201706,13350,"herkimer, ny",,84900,,,47,,,68,,,12,,,0,,,4,,,7,,,37.68144679,,,1459,,,110859.5523,,,54,,,0.14893617,,,#N/A
2017-05,05,2017,201705,7421,"hewitt, nj",,187450,,,113,,,63.5,,,28,,,0,,,20,,,0,,,0,,,0,,,254212.8707,,,113,,,0,,,#N/A
2017-11,11,2017,201711,27263,"high point, nc",,159400,0.0031,0.063,54,-0.0526,-0.3333,107,0.120418848,0.646153846,8,0,-0.5,0,,,4,0,-0.6667,11,-0.2143,-0.5217,0,,,0,,,267499.1071,0.0437,0.4084,65,-0.0845,-0.375,0.203703704,-0.0419,-0.0802,#N/A
2017-07,07,2017,201707,73047,"hinton, ok",,85000,-0.1053,-0.1457,22,-0.0435,-0.0833,74,-0.285024155,0.057142857,4,-0.5,-0.5,0,,,4,0,0,0,,,74.85,-0.0035,-0.0541,1632,0.1632,0.0625,126015.625,-0.0244,-0.0367,22,-0.0435,-0.0833,0,0,0,#N/A
2017-09,09,2017,201709,38462,"hohenwald, tn",,189900,0.1012,0.4552,43,-0.1569,-0.1887,81,-0.169230769,-0.052631579,12,2,-0.25,0,,,8,0,0,5,0,,85.56547619,0.0037,0.1513,1792,0.0541,0.0535,255837.234,0.0815,0.5841,48,-0.1429,-0.0943,0.11627907,0.0182,0.1163,#N/A
2017-12,12,2017,201712,86025,"holbrook, az",,96900,-0.0102,-0.0982,13,-0.1333,0,108,0.411764706,-0.599257885,0,,,0,,,4,,,0,,-1,65.82077716,-0.0251,-0.0011,1502,0.1085,-0.0802,97242.85714,-0.1014,-0.2699,13,-0.1333,-0.2353,0,0,-0.3077,#N/A
2016-07,07,2016,201607,54745,"holcombe, wi",,229000,,,41,,,103,,,4,,,0,,,4,,,0,,,151.108871,,,1400,,,222678.9773,,,41,,,0,,,#N/A
2016-07,07,2016,201607,68949,"holdrege, ne",,125000,,,36,,,48,,,12,,,0,,,8,,,20,,,62.59541985,,,2090,,,143422.5,,,56,,,0.555555556,,,#N/A
2016-09,09,2016,201609,34691,"holiday, fl",,118950,,,105,,,55,,,40,,,4,,,48,,,76,,,93.39526576,,,1352,,,160389.6196,,,181,,,0.723809524,,,#N/A
2017-02,02,2017,201702,12533,"hopewell junction, ny",,506995,,,180,,,70.5,,,52,,,0,,,16,,,67,,,173.9056876,,,2803,,,477167.7002,,,247,,,0.372222222,,,#N/A
2016-09,09,2016,201609,15445,"hopwood, pa",,169900,,,17,,,61,,,4,,,0,,,0,,,5,,,0,,,0,,,200259.9071,,,22,,,0.294117647,,,#N/A
2017-01,01,2017,201701,77025,"houston, tx",,525000,,,115,,,71.5,,,52,,,0,,,24,,,37,,,229.5684114,,,2279,,,633144.2807,,,152,,,0.32173913,,,#N/A
2016-08,08,2016,201608,77096,"houston, tx",,424500,,,199,,,56,,,64,,,0,,,84,,,41,,,182.6869763,,,2358.5,,,483754.5421,,,240,,,0.206030151,,,#N/A
2017-07,07,2017,201707,4448,"howland, me",,79900,-0.0567,0.158,27,-0.0357,-0.129,285,0.053604436,-0.077669903,4,0,0,0,,,0,,,2,0,1,78.07570978,-0.0654,0.3778,1235,-0.0132,-0.0471,103850,-0.0252,0.3378,29,-0.0333,-0.0938,0.074074074,0.0026,0.0418,#N/A
2017-07,07,2017,201707,12839,"hudson falls, ny",,145000,0.2195,0.2093,55,-0.0179,-0.3452,74,0.042253521,0,12,0.5,-0.5714,0,,,12,-0.5,-0.5,17,-0.4138,-0.5854,89.64143426,0.0818,0.0829,1566,0.0581,0.009,174616.65,0.0899,0.1446,72,-0.1529,-0.424,0.309090909,-0.2088,-0.179,#N/A
2017-02,02,2017,201702,77396,"humble, tx",,283500,,,149,,,59.5,,,52,,,4,,,32,,,79,,,95.41497283,,,2844,,,312339.4722,,,228,,,0.530201342,,,#N/A
2016-10,10,2016,201610,77346,"humble, tx",,253900,,,327,,,51,,,120,,,8,,,116,,,140,,,92.17439911,,,2897,,,324891.1102,,,467,,,0.428134557,,,#N/A
2016-09,09,2016,201609,35806,"huntsville, al",,230000,,,176,,,77,,,40,,,4,,,32,,,0,,,97.64011181,,,2278.5,,,253664.4277,,,176,,,0,,,#N/A
2016-08,08,2016,201608,55350,"hutchinson, mn",,194900,,,61,,,80,,,12,,,0,,,20,,,49,,,87.09436444,,,2206,,,216648.5072,,,110,,,0.803278689,,,#N/A
2017-11,11,2017,201711,78634,"hutto, tx",,252500,-0.0086,-0.0488,106,0,0.191,44.5,-0.053191489,-0.293650794,36,-0.25,0,8,-0.6,1,32,-0.3846,0.1429,56,-0.1515,0.037,123.8703856,0.0049,0.0289,2205,-0.0077,-0.0617,342920.6853,7.00E-04,0.0924,162,-0.0581,0.1329,0.528301887,-0.0943,-0.0784,#N/A
2017-02,02,2017,201702,28079,"indian trail, nc",,299900,,,84,,,91.5,,,52,,,0,,,20,,,58,,,111.3030927,,,2959,,,356227.8521,,,142,,,0.69047619,,,#N/A
2017-05,05,2017,201705,46278,"indianapolis, in",,403999,,,52,,,59,,,28,,,0,,,16,,,29,,,89.38393839,,,4983,,,445275.0999,,,81,,,0.557692308,,,#N/A
2016-09,09,2016,201609,29349,"inman, sc",,216950,,,326,,,66,,,64,,,0,,,32,,,36,,,94.88015526,,,1621,,,284683.2689,,,362,,,0.110429448,,,#N/A
2017-03,03,2017,201703,28080,"iron station, nc",,399000,,,18,,,119.5,,,0,,,0,,,8,,,7,,,133.5113485,,,3274,,,469951.4471,,,25,,,0.388888889,,,#N/A
2017-03,03,2017,201703,92614,"irvine, ca",,689000,,,22,,,16.5,,,20,,,0,,,4,,,14,,,461.1894302,,,1581.5,,,878019.5108,,,36,,,0.636363636,,,#N/A
2017-05,05,2017,201705,39211,"jackson, ms",,189000,,,374,,,79,,,72,,,0,,,80,,,26,,,82.59212198,,,2412,,,289384.0966,,,400,,,0.069518717,,,#N/A
2017-12,12,2017,201712,32257,"jacksonville, fl",,289990,0,-0.0332,132,-0.0222,0.2571,75,-0.117647059,0.2,32,-0.3846,0.3333,4,,,32,-0.2,-0.3846,412,-0.055,0.3377,131.4143095,4.00E-04,0.0278,2165,-0.0186,-0.0403,358426.5436,-0.0058,0.026,544,-0.0473,0.3172,3.121212121,-0.1084,0.1879,#N/A
2016-11,11,2016,201611,16134,"jamestown, pa",,185000,,,28,,,123.5,,,0,,,0,,,0,,,3,,,70.71428571,,,1104,,,257086.548,,,31,,,0.107142857,,,#N/A
2016-12,12,2016,201612,5464,"jeffersonville, vt",,229900,,,58,,,228,,,8,,,0,,,0,,,3,,,162.5,,,1442,,,230508.9385,,,61,,,0.051724138,,,#N/A
2017-05,05,2017,201705,96741,"kalaheo, hi",,855000,,,35,,,106,,,4,,,0,,,4,,,9,,,426.9911504,,,2231,,,1496927.422,,,44,,,0.257142857,,,#N/A
2017-03,03,2017,201703,96743,"kamuela, hi",,1212500,,,213,,,157.5,,,16,,,4,,,16,,,37,,,500.2530873,,,2132,,,1942373.454,,,250,,,0.17370892,,,#N/A
2017-08,08,2017,201708,28083,"kannapolis, nc",,138500,0.026,0.5397,52,-0.037,-0.2571,45,-0.1,-0.210526316,28,-0.125,-0.125,0,,,16,0,-0.2,45,0.1538,-0.1176,86.25,-0.0151,0.0939,1467.5,-0.0051,0.167,159409.4205,-0.0156,0.3836,97,0.043,-0.1983,0.865384615,0.1432,0.1368,#N/A
2017-01,01,2017,201701,75661,"karnack, tx",,175900,,,28,,,136,,,0,,,0,,,0,,,0,,,98.37807606,,,1650,,,204212.9885,,,28,,,0,,,#N/A
2016-09,09,2016,201609,77493,"katy, tx",,282656.5,,,247,,,51.5,,,108,,,36,,,152,,,95,,,113.0086656,,,2668,,,342146.6972,,,342,,,0.384615385,,,#N/A
2016-08,08,2016,201608,48320,"keego harbor, mi",,189900,,,26,,,32,,,12,,,0,,,8,,,1,,,150.4252578,,,1450,,,338148.3036,,,27,,,0.038461538,,,#N/A
2016-09,09,2016,201609,28349,"kenansville, nc",,99500,,,18,,,113.5,,,0,,,0,,,0,,,1,,,68.56707317,,,1779.5,,,144905.5195,,,19,,,0.055555556,,,#N/A
2017-02,02,2017,201702,76542,"killeen, tx",,168300,,,282,,,55,,,116,,,4,,,64,,,109,,,80.58079503,,,1990,,,181903.3568,,,391,,,0.386524823,,,#N/A
2017-09,09,2017,201709,54601,"la crosse, wi",,175000,-0.0799,0.0017,122,0.0609,-0.337,43,0.162162162,-0.12244898,56,-0.0667,0.1667,0,,,40,0,0,11,-0.3889,,99.22985782,-0.007,-0.0073,1670,-0.0712,-0.1022,233124.2647,-0.0467,0.0346,133,0,-0.2772,0.090163934,-0.0664,0.0902,#N/A
2016-10,10,2016,201610,90631,"la habra, ca",,700000,,,123,,,52,,,64,,,4,,,40,,,55,,,347.1387219,,,2142,,,902826.471,,,178,,,0.447154472,,,#N/A
2016-10,10,2016,201610,18623,"laceyville, pa",,204000,,,14,,,197,,,0,,,0,,,4,,,3,,,86.4830237,,,2489,,,213536.6667,,,17,,,0.214285714,,,#N/A
2017-04,04,2017,201704,96761,"lahaina, hi",,857000,,,524,,,136,,,76,,,4,,,60,,,1,,,793.2692308,,,1094,,,1664289.727,,,525,,,0.001908397,,,#N/A
2017-07,07,2017,201707,70605,"lake charles, la",*,315000,-0.0246,,214,0.0542,,75,0.063829787,,56,0.1667,0.4,0,,,60,0.1538,0.5,7,0,-0.3636,142.7477017,-0.0062,0.0224,2159,0,-0.0266,426893.6816,-0.0576,0.2384,221,0.0524,0.4932,0.03271028,-0.0018,-0.0476,#N/A
2017-07,07,2017,201707,33538,"lake panasoffkee, fl",,148500,0.0458,0.1423,32,0,-0.2,124,0.164319249,0.008130081,4,-0.5,-0.5,0,,,4,-0.5,0,10,0,0.1111,107.0601852,0.0044,0.0901,1316,0.0354,-0.0797,157444.1176,0.0415,-0.2823,42,0,-0.1429,0.3125,0,0.0875,#N/A
2017-09,09,2017,201709,30552,"lakemont, ga",,650000,8.00E-04,0.3026,60,-0.0769,-0.3023,232,0.18974359,0.423312883,0,,,0,,,8,0,0,1,0,0,170.2586207,-0.0257,0.5798,1736,-0.0398,0.4323,807114.7541,0.025,0.1706,61,-0.0758,-0.2989,0.016666667,0.0013,0.005,#N/A
2017-04,04,2017,201704,59922,"lakeside, mt",,649000,,,65,,,201,,,12,,,0,,,4,,,5,,,269.72873,,,2417,,,1300078.072,,,70,,,0.076923077,,,#N/A
2017-07,07,2017,201707,93536,"lancaster, ca",,359000,-0.0028,0.0882,322,0.3417,-0.0301,26,-0.373493976,-0.380952381,260,0.4773,0.3542,8,,1,88,0.6923,-0.0833,294,-0.0755,-0.087,157.9495798,0.0015,0.097,2350,-0.003,0.0164,372607.5455,-0.031,0.0898,616,0.1039,-0.0581,0.913043478,-0.412,-0.0568,#N/A
2017-03,03,2017,201703,34638,"land o' lakes, fl",,287000,,,174,,,49,,,92,,,8,,,68,,,125,,,118.2782276,,,2520.5,,,319413.4308,,,299,,,0.718390805,,,#N/A
2017-02,02,2017,201702,34637,"land o' lakes, fl",,289900,,,66,,,77,,,24,,,0,,,16,,,23,,,121.4862876,,,2349,,,285989.6188,,,89,,,0.348484848,,,#N/A
2017-04,04,2017,201704,89108,"las vegas, nv",,188500,,,119,,,45,,,80,,,8,,,32,,,195,,,119.0869997,,,1520,,,205849.0189,,,314,,,1.638655462,,,#N/A
2016-11,11,2016,201611,89131,"las vegas, nv",,339200,,,209,,,63.5,,,68,,,12,,,72,,,139,,,128.5679371,,,2682,,,419316.1779,,,348,,,0.66507177,,,#N/A
2017-07,07,2017,201707,66047,"lawrence, ks",,304900,-0.0397,0.1091,105,0.05,0.0194,52,0.424657534,0.130434783,32,-0.4667,-0.2,0,,,28,0.4,0,1,-0.5,-0.9,107.745098,-0.0309,-0.0345,2604,-0.0267,-0.0334,389408.5128,0.0455,0.1727,106,0.0392,-0.0619,0.00952381,-0.0105,-0.0876,#N/A
2016-10,10,2016,201610,30046,"lawrenceville, ga",,210000,,,155,,,37,,,84,,,0,,,36,,,63,,,75.84050039,,,1694,,,216736.5803,,,218,,,0.406451613,,,#N/A
2017-02,02,2017,201702,73501,"lawton, ok",,93700,,,66,,,93.5,,,12,,,0,,,12,,,0,,,64.21428571,,,1365,,,91627.86599,,,66,,,0,,,#N/A
2016-09,09,2016,201609,84041,"layton, ut",,295000,,,82,,,31.5,,,52,,,4,,,44,,,96,,,110.7877626,,,2845,,,312558.5089,,,178,,,1.170731707,,,#N/A
2016-12,12,2016,201612,20175,"leesburg, va",,649000,,,92,,,94,,,24,,,4,,,8,,,42,,,187.5,,,3200,,,869966.4635,,,134,,,0.456521739,,,#N/A
2016-07,07,2016,201607,19533,"leesport, pa",,234000,,,42,,,115,,,12,,,0,,,12,,,18,,,103.3793103,,,2196,,,242550.525,,,60,,,0.428571429,,,#N/A
2017-11,11,2017,201711,61753,"lexington, il",,164900,0,-0.2799,18,-0.1,0.125,84.5,0.011976048,-0.050561798,0,-1,,0,,,0,-1,,3,0.5,-0.25,75.0695088,0.037,0.0336,1956.5,-0.0934,-0.1585,225447.2632,0.0201,-0.1774,21,-0.0455,0.05,0.166666667,0.0667,-0.0833,#N/A
2016-07,07,2016,201607,67901,"liberal, ks",,154900,,,75,,,95,,,20,,,0,,,16,,,0,,,70.1754386,,,2256,,,175192.9367,,,75,,,0,,,#N/A
2017-12,12,2017,201712,96766,"lihue, hi",,495000,0.1199,0.6837,50,-0.0566,-0.1228,163,0.176895307,0.369747899,16,3,0.3333,0,,,4,,-0.5,100,0.6667,-0.1071,355.6034483,0.0624,0.0602,1183,0,0.4134,1154481.745,0.0183,1.2339,150,0.3274,-0.1124,2,0.8679,0.0351,#N/A
2017-08,08,2017,201708,45805,"lima, oh",,115950,-0.0132,0.0176,150,0.0345,-0.162,77.5,-0.03125,-0.06626506,56,0.5556,0.2727,0,,,32,-0.1111,-0.2,9,0.125,0.125,68.96490789,0.0098,0.0302,1758,0.0127,0.0118,155028.0938,0.0227,-0.0193,159,0.0392,-0.1497,0.06,0.0048,0.0153,#N/A
2016-07,07,2016,201607,68512,"lincoln, ne",,495000,,,25,,,51,,,8,,,0,,,12,,,20,,,187.807377,,,2172,,,461343.3,,,45,,,0.8,,,#N/A
2016-10,10,2016,201610,4849,"lincolnville, me",,280000,,,79,,,197,,,4,,,0,,,4,,,4,,,193.8504155,,,1536,,,394948.6923,,,83,,,0.050632911,,,#N/A
2016-10,10,2016,201610,8221,"linwood, nj",,299900,,,108,,,109,,,16,,,0,,,28,,,2,,,90.45454545,,,1223,,,380543.9459,,,110,,,0.018518519,,,#N/A
2017-08,08,2017,201708,85340,"litchfield park, az",,375949.5,-0.0578,-0.0061,136,0.0462,-0.1226,47.5,-0.2578125,-0.194915254,60,0.1538,0.25,4,,,64,-0.1111,-0.1111,31,-0.1143,0.069,134.5679564,0.0267,0.0562,2828,-0.0018,-0.0363,434281.5742,-0.0289,0.0082,167,0.0121,-0.0924,0.227941176,-0.0413,0.0408,#N/A
2017-08,08,2017,201708,80124,"lone tree, co",,850000,-0.0105,-0.034,64,-0.0588,-0.2889,49,-0.02,0.209876543,36,-0.1,-0.1,4,,,28,-0.125,-0.2222,2,,,194.0638885,-0.0199,0.0397,4775,-0.0291,-0.0245,995237.1016,0.0212,0.0241,66,-0.0294,-0.2667,0.03125,0.0313,0.0313,#N/A
2017-05,05,2017,201705,90810,"long beach, ca",,425000,,,27,,,21,,,16,,,0,,,4,,,11,,,332.0745217,,,1219.5,,,410326.9576,,,38,,,0.407407407,,,#N/A
2016-10,10,2016,201610,90807,"long beach, ca",,689000,,,59,,,42,,,36,,,0,,,16,,,23,,,352.8037383,,,1876,,,741727.697,,,82,,,0.389830508,,,#N/A
2017-10,10,2017,201710,80503,"longmont, co",,810000,0.1571,-0.0469,148,0.0207,0.1563,57,-0.05,0.055555556,60,-0.0625,0.0714,4,,,48,-0.0769,0.5,71,0.0597,-0.1548,210.1512317,0.072,0.0039,4185.5,0.0186,-0.0543,1401268.907,-0.0188,-0.166,219,0.033,0.033,0.47972973,0.0177,-0.1765,#N/A
2016-11,11,2016,201611,44641,"louisville, oh",,139900,,,53,,,64.5,,,12,,,0,,,20,,,6,,,76.17263056,,,1747,,,156043.7803,,,59,,,0.113207547,,,#N/A
2016-09,09,2016,201609,5847,"lowell, vt",,124500,,,21,,,166.5,,,0,,,0,,,0,,,1,,,93.75,,,1174,,,216447.619,,,22,,,0.047619048,,,#N/A
2016-09,09,2016,201609,79416,"lubbock, tx",,183400,,,94,,,48.5,,,36,,,0,,,32,,,56,,,94.41255526,,,1979.5,,,233807.6436,,,150,,,0.595744681,,,#N/A
2016-09,09,2016,201609,54853,"luck, wi",,199000,,,88,,,107.5,,,8,,,0,,,16,,,2,,,108.5059978,,,1704,,,211441.9529,,,90,,,0.022727273,,,#N/A
2016-10,10,2016,201610,5149,"ludlow, vt",,250000,,,275,,,247,,,12,,,0,,,8,,,23,,,166.5822785,,,1385,,,395341.8109,,,298,,,0.083636364,,,#N/A
2017-02,02,2017,201702,48635,"lupton, mi",,144950,,,36,,,221.5,,,4,,,0,,,0,,,0,,,91.70202735,,,1549,,,180941.7319,,,36,,,0,,,#N/A
2017-06,06,2017,201706,23102,"maidens, va",,359925,,,22,,,45,,,4,,,0,,,4,,,17,,,164.2661555,,,2535,,,620802.5886,,,39,,,0.772727273,,,#N/A
2017-09,09,2017,201709,5255,"manchester center, vt",,399000,0.0813,0.1433,95,0.1446,0.1728,152,0.201581028,0.178294574,12,,,0,,,12,0,0.5,12,1,0.3333,144.9416342,-0.0528,-0.0136,2400,-0.0529,-0.0555,469279.4737,0.0571,0.0214,107,0.2022,0.1889,0.126315789,0.054,0.0152,#N/A
2017-02,02,2017,201702,66503,"manhattan, ks",,317450,,,149,,,81.5,,,56,,,0,,,28,,,0,,,109.22218,,,3066,,,345382.5808,,,149,,,0,,,#N/A
2017-10,10,2017,201710,17545,"manheim, pa",,274900,0.0577,0.0185,64,0.0323,-0.2,45,-0.166666667,-0.357142857,28,-0.125,0.75,0,,,16,0,-0.5,1,-0.5,-0.8333,135.6424209,0.0467,-0.0023,2051,-0.0289,0.0054,331578.4486,0.0522,0.0246,65,0.0156,-0.2442,0.015625,-0.0166,-0.0594,#N/A
2017-02,02,2017,201702,6250,"mansfield center, ct",,263500,,,32,,,134.5,,,8,,,0,,,4,,,7,,,131.0751748,,,2172,,,288113.3049,,,39,,,0.21875,,,#N/A
2017-06,06,2017,201706,32448,"marianna, fl",,147900,,,25,,,151.5,,,4,,,0,,,4,,,0,,,82.17131474,,,1681.5,,,149192.0741,,,25,,,0,,,#N/A
2017-02,02,2017,201702,16239,"marienville, pa",,84500,,,15,,,240.5,,,0,,,0,,,0,,,0,,,49.80953982,,,1312,,,87089.73214,,,15,,,0,,,#N/A
2017-07,07,2017,201707,2738,"marion, ma",,485000,0.0211,-0.2868,100,0.0417,0.3514,108,-0.080851064,-0.092436975,12,-0.25,0,0,,,16,-0.2,0.3333,3,-0.25,-0.6667,223.7268519,-0.0029,-0.1049,1724,0.0111,-0.4223,767559.7524,0.1055,-0.349,103,0.03,0.241,0.03,-0.0117,-0.0916,#N/A
2017-07,07,2017,201707,28753,"marshall, nc",,399000,-0.0545,0.3125,69,0.0299,0.0147,120,0.105990783,0.348314607,12,0,-0.4,0,,,8,1,-0.3333,11,0.5714,-0.1538,189.3173198,-0.0266,0.0523,1960,-0.0278,-0.002,467637.0556,-0.0032,-0.0482,80,0.0811,-0.0123,0.15942029,0.0549,-0.0318,#N/A
2016-08,08,2016,201608,43040,"marysville, oh",,254700,,,99,,,46,,,40,,,4,,,20,,,72,,,103.6296296,,,2259,,,266067.8847,,,171,,,0.727272727,,,#N/A
2017-04,04,2017,201704,27301,"mcleansville, nc",,180990,,,34,,,92,,,4,,,0,,,0,,,11,,,0,,,0,,,202734.5946,,,45,,,0.323529412,,,#N/A
2017-04,04,2017,201704,80542,"mead, co",,565000,,,24,,,36,,,16,,,0,,,8,,,13,,,161.6847826,,,3696,,,705175,,,37,,,0.541666667,,,#N/A
2017-09,09,2017,201709,30731,"menlo, ga",,299900,0,0.1026,16,-0.0588,-0.2727,193,-0.042183623,0.628691983,0,,,0,,,0,,-1,0,,,117.2208014,0.0041,0.0275,2182,-0.0513,0.091,392094.1176,0.0416,-0.2462,16,-0.0588,-0.2727,0,0,0,#N/A
2017-12,12,2017,201712,6451,"meriden, ct",*,164900,-0.0382,0.0313,79,-0.1413,,63,0.298969072,-0.038167939,8,-0.75,-0.6,0,,,16,1,,0,,-1,111.1185984,7.00E-04,-0.0094,1178,0.0103,-0.1586,173357.4419,-0.0461,0.01,79,-0.1413,-0.5511,0,0,-1,#N/A
2017-02,02,2017,201702,83646,"meridian, id",,287406,,,306,,,69,,,112,,,112,,,40,,,3,,,131.0534312,,,2230.5,,,303305.3792,,,309,,,0.009803922,,,#N/A
2017-10,10,2017,201710,33139,"miami beach, fl",,450000,0,-0.0909,1783,0.0119,0.0324,148,0.006802721,0.104477612,260,0.383,0.1404,24,1,0.5,248,0.1481,0.1071,115,-0.065,-0.3391,586.2620327,-0.0082,-0.0407,833.5,-0.0042,-0.0113,1565743.705,-0.0129,-0.0619,1898,0.0069,-0.0016,0.064498037,-0.0053,-0.0363,#N/A
2017-04,04,2017,201704,22514,"milford, va",,227000,,,23,,,136,,,8,,,0,,,0,,,3,,,119.3387097,,,2080,,,490576.9565,,,26,,,0.130434783,,,#N/A
2016-12,12,2016,201612,11765,"mill neck, ny",,1900000,,,16,,,204.5,,,0,,,0,,,0,,,0,,,0,,,0,,,2555840.013,,,16,,,0,,,#N/A
2017-03,03,2017,201703,49759,"millersburg, mi",,119900,,,22,,,223.5,,,4,,,0,,,0,,,0,,,84.83033932,,,1456,,,151789.538,,,22,,,0,,,#N/A
2017-01,01,2017,201701,53207,"milwaukee, wi",,149900,,,95,,,53,,,36,,,0,,,24,,,0,,,127.2457108,,,1215,,,166843.4524,,,95,,,0,,,#N/A
2016-08,08,2016,201608,32754,"mims, fl",,296500,,,48,,,77,,,16,,,0,,,12,,,26,,,141.0163661,,,2165,,,285587.7336,,,74,,,0.541666667,,,#N/A
2016-10,10,2016,201610,55408,"minneapolis, mn",,275000,,,41,,,43,,,20,,,0,,,20,,,29,,,210.5515588,,,1207,,,441437.4792,,,70,,,0.707317073,,,#N/A
2016-09,09,2016,201609,92691,"mission viejo, ca",,699000,,,98,,,34.5,,,56,,,0,,,48,,,44,,,352.343662,,,1933,,,665252.2136,,,142,,,0.448979592,,,#N/A
2016-07,07,2016,201607,77459,"missouri city, tx",,369989,,,424,,,43,,,196,,,20,,,132,,,189,,,114.6164021,,,3233,,,427584.4583,,,613,,,0.445754717,,,#N/A
2016-09,09,2016,201609,36607,"mobile, al",,124750,,,44,,,93.5,,,0,,,0,,,8,,,0,,,56.48202126,,,1517.5,,,182618.6007,,,44,,,0,,,#N/A
2016-11,11,2016,201611,79756,"monahans, tx",,145000,,,13,,,126.5,,,4,,,0,,,0,,,0,,,95.76320371,,,1474,,,152687.5,,,13,,,0,,,#N/A
2017-10,10,2017,201710,36111,"montgomery, al",,142200,-0.0186,-0.045,115,-0.0254,-0.0171,110,-0.105691057,-0.214285714,20,0.25,0.25,0,,,32,0.1429,0.6,9,0.125,-0.1818,68.93472002,-0.0154,0.1399,2175,-0.0264,-0.1005,225070.1518,-0.0028,0.1183,124,-0.0159,-0.0313,0.07826087,0.0105,-0.0158,#N/A
2017-12,12,2017,201712,98564,"mossyrock, wa",*,236600,-0.0534,-0.0498,16,-0.0588,,98,0.020833333,-0.449438202,4,0,,0,,,0,,,20,0.25,,166.8591224,-0.0204,-0.026,1702,0.111,-0.0173,349414.3529,0.0067,-0.1454,36,0.0909,2.2727,1.25,0.3088,1.25,Magnolia
2017-10,10,2017,201710,37645,"mount carmel, tn",,149500,0.0686,0.0682,34,0.0968,-0.32,68.5,-0.121794872,-0.247252747,8,-0.3333,0,0,,,4,-0.5,-0.75,8,-0.2,-0.4286,82.03530633,-0.0278,-0.0046,1851,0.1218,0.0632,166036.1341,0.0873,0.0967,42,0.0244,-0.3438,0.235294118,-0.0873,-0.0447,#N/A
2016-10,10,2016,201610,62548,"mount pulaski, il",,114900,,,24,,,103,,,4,,,0,,,8,,,1,,,71.19205298,,,1507,,,136780.3846,,,25,,,0.041666667,,,#N/A
2017-12,12,2017,201712,12763,"mountain dale, ny",,179000,0.79,0,22,-0.0833,-0.0833,151,0.222672065,1.377952756,0,-1,-1,0,,,0,,,0,,,82.77070064,0.0316,-0.1133,1795,-0.047,0,195196.76,0.1474,-0.2521,22,-0.0833,-0.0833,0,0,0,#N/A
2017-06,06,2017,201706,75778,"murchison, tx",,123500,,,28,,,57.5,,,4,,,0,,,4,,,10,,,98.71031746,,,1072,,,162536.2202,,,38,,,0.357142857,,,#N/A
2017-03,03,2017,201703,2554,"nantucket, ma",,2700000,,,23,,,139,,,0,,,0,,,0,,,0,,,1304.257095,,,2216,,,4389454.545,,,23,,,0,,,#N/A
2017-04,04,2017,201704,49073,"nashville, mi",,110000,,,20,,,79,,,0,,,0,,,4,,,1,,,81.81818182,,,1506,,,120689.9048,,,21,,,0.05,,,#N/A
2017-09,09,2017,201709,28761,"nebo, nc",,449900,-0.0538,0.002,99,-0.0917,-0.161,139,0.125506073,-0.108974359,12,0,0.5,0,,,12,,0,8,0.1429,1.6667,184.6044191,0,0.1214,2272,0.0292,-0.0728,523954.3564,-0.0334,0.0644,107,-0.0776,-0.1157,0.080808081,0.0166,0.0554,#N/A
2017-02,02,2017,201702,6519,"new haven, ct",,155000,,,19,,,118,,,4,,,0,,,0,,,2,,,120.7865169,,,1370.5,,,189751.8571,,,21,,,0.105263158,,,#N/A
2016-11,11,2016,201611,10013,"new york, ny",,4995000,,,238,,,122,,,60,,,0,,,24,,,113,,,2025.675676,,,2130.5,,,7189699.543,,,351,,,0.474789916,,,#N/A
